# OFAC SDN list — name	program
# source: https://www.treasury.gov/ofac/downloads/sdn.csv (US Treasury, public domain)
# fetched: 2026-09-24
# refresh: node scripts/fetch-reference.ts
MURAD, Abdul Hakim	SDGT
SIREGAR, Parlindungan	SDGT
SYAWAL, Yassin	SDGT
YUNOS, Mukhlis	SDGT
BIN MANSOUR, Amran	SDGT
HIR, Zulkifli Bin Abdul	SDGT
KASMURI, Abdul Manaf	SDGT
MARZUKI, Zulkifli	SDGT
SUFAAT, Yazid	SDGT
WAN MIN, Wan Mat	SDGT
ZAKARIA, Zaini	SDGT
ABU DHESS, Mohamed	SDGT
AL-DAGMA, Aschraf	SDGT
MOUSTFA, Djamel	SDGT
SHALABI, Ismail Abdallah Sbaitan	SDGT
AL-AKHTAR TRUST INTERNATIONAL	SDGT
AL-BAKOUN ALA AL-AHD ORGANIZATION	SDGT
BELMOKHTAR, Mokhtar	SDGT
DHAMAT HOUMET DAAWA SALAFIA	SDGT
EL HADI, Mustapha Nasri Ben Abdul Kader Ait	SDGT
LOUNICI, Djamel	SDGT
BEN ABDELHAKIM, Cherif Said	SDGT
BOUYAHIA, Hamadi Ben Abdul Aziz Ben Ali	SDGT
CABDULLAAH, Ciise Maxamed	SDGT
DRISSI, Noureddine Ben Ali Ben Belkassem	SDGT
EL AYASHI, Radi Abd El Samie Abou El Yazid	SDGT
HAMMID, Mohammed Tahir	SDGT
HAMRAOUI, Kamel Ben Mouldi Ben Hassan	SDGT
MOSTAFA, Mohamed Amin	SDGT
RIHANI, Lotfi Ben Abdul Hamid Ben Ali	SDGT
ROUINE, Lazher Ben Khalifa Ben Ahmed	SDGT
SALEH AL-SAADI, Nassim Ben Mohamed Al-Cherif ben Mohamed	SDGT
TRABELSI, Mourad	SDGT
ZARKAOUI, Imed Ben Mekki Ben Al-Akhdar	SDGT
AMMARI, Saifi	SDGT
DURGUTI, Safet	SDGT
ABO GHAITH, Sulaiman Jassem	SDGT
AL-HARAMAIN : PAKISTAN BRANCH	SDGT
AL-HARAMAIN : INDONESIA BRANCH	SDGT
AL-HARAMAIN : KENYA BRANCH	SDGT
AL-HARAMAIN : TANZANIA BRANCH	SDGT
BASEVIC, Dragan	BALKANS
BOROVCANIN, Veljko	BALKANS
DJORDA, Samojko	BALKANS
ECIM, Ljuban	BALKANS
JAKUPI, Avdyl	BALKANS
KOJIC, Radomir	BALKANS
KOVAC, Tomislav	BALKANS
KUJUNDZIC, Predrag	BALKANS
MARIJANOVIC, Milovan	BALKANS
SARAC, Ivan	BALKANS
SHAQIRI, Xhezair	BALKANS
THACI, Menduh	BALKANS
2904977 CANADA, INC.	CUBA
CORPORACION CIMEX S.A.	CUBA
CUBANACAN GROUP	CUBA
CUBANACAN INTERNATIONAL B.V	CUBA
CUBANACAN U.K. LIMITED	CUBA
HAVANATUR S.A.	CUBA
HAVANATUR BAHAMAS LTD.	CUBA
HAVANATUR CHILE S.A.	CUBA
LA COMPANIA TIENDAS UNIVERSO S.A.	CUBA
FUNDACION PARA LA PAZ DE CORDOBA	SDNTK
ARROYAVE RUIZ, Elkin Alberto	SDNTK
ATENCIA PITALUA, Rafael Dario	SDNTK
BLANCO PUERTA, Edgar Fernando	SDNTK
BUITRAGO PARADA, Hector German	SDNTK
CASTANO GIL, Carlos	SDNTK
CASTANO GIL, Jose Vicente	SDNTK
CASTELLANOS GARZON, Henry	SDGT
CIFUENTES GALINDO, Luis Eduardo	SDNTK
DUQUE GAVIRIA, Ivan Roberto	SDNTK
GIRALDO SERNA, Hernan	SDNTK
GOMEZ ALVAREZ, Sor Teresa	SDNTK
ISAZA ARANGO, Ramon Maria	SDNTK
MANCUSO GOMEZ, Salvatore	SDNTK
MARIN ARANGO, Luciano	SDGT
MURILLO BEJARANO, Diego Fernando	SDNTK
AL-ZINDANI, Shaykh Abd-al-Majid	SDGT
ABD AL-GHAFAR, Sundus	IRAQ2
AL-DURI, Jawhar Majid	IRAQ2
AL-RABI'I, Nidal	IRAQ2
AL-TIKRITI, Ali Barzan Ibrahim Hasan	IRAQ2
AL-TIKRITI, Ali Saddam Hussein	IRAQ2
AL-TIKRITI, Hala Saddam Hussein	IRAQ2
AL-TIKRITI, Khawla Barzan Ibrahim Hasan	IRAQ2
AL-TIKRITI, Mohammad Barzan Ibrahim Hasan	IRAQ2
AL-TIKRITI, Noor Barzan Ibrahim Hasan	IRAQ2
AL-TIKRITI, Raghad Saddam Hussein	IRAQ2
AL-TIKRITI, Rana Saddam Hussein	IRAQ2
AL-TIKRITI, Saja Barzan Ibrahim Hasan	IRAQ2
AL-TIKRITI, Thoraya Barzan Ibrahim Hasan	IRAQ2
AL-UBAYDI, Intissar	IRAQ2
SHAHBANDAR, Samira	IRAQ2
TILFAH, Sajida Khayrallah	IRAQ2
HOLA SUN HOLIDAYS LIMITED	CUBA
DERAMCHI, Othman	SDGT
BENDEBKA, L'Hadi	SDGT
DI ANNABA, Yacine	SDGT
KIFANE, Abderrahmane	SDGT
EL HEIT, Ali	SDGT
HADDAD, Fethi Ben Assen Ben Salem	SDGT
ABBES, Moustafa	SDGT
ABBES, Youcef	SDGT
AL WASEL AND BABEL GENERAL TRADING LLC	IRAQ2
AL-BASHAIR TRADING COMPANY, LTD	IRAQ2
AL-HUDA STATE COMPANY FOR RELIGIOUS TOURISM	IRAQ2
AVIATRANS ANSTALT	IRAQ2
LOGARCHEO S.A.	IRAQ2
AHMED, Adnan S. Hasan	IRAQ2
AL OBAIDI, Tarik Nasser S.	IRAQ2
AL-QUBAYSI, Munir	IRAQ2
BAHNAM, Hikmat Jarjes	IRAQ2
DJERMANE, Kamel	SDGT
AL-HARAMAIN & AL MASJED AL-AQSA CHARITY FOUNDATION : BOSNIA BRANCH	SDGT
TAIBAH INTERNATIONAL : BOSNIA BRANCH	SDGT
AL FURQAN	SDGT
BURHAN, Dr. Sahir	IRAQ2
HAMUDAT, General Maki Mustafa	IRAQ2
SHABAN, Adib	IRAQ2
SLEWA, Roodi	IRAQ2
ARELLANO FELIX, Eduardo Ramon	SDNTK
ARELLANO FELIX, Francisco Javier	SDNTK
ARELLANO FELIX ORGANIZATION	SDNTK
JUAREZ CARTEL	SDNTK] [FTO] [SDGT] [ILLICIT-DRUGS-EO14059
NEMBHARD, Norris	SDNTK
NOORZAI, Haji Bashir	SDNTK
RAMCHARAN, Leebert	SDNTK
ZEVALLOS GONZALES, Fernando Melciades	SDNTK
AERO CONTINENTE S.A	SDNTK
AVIANDINA S.A.C.	SDNTK
IAC INTERNATIONAL INC.	SDNTK
MEJIA MAGNANI, John Yvan	SDNTK
SISTEMA DE DISTRIBUCION MUNDIAL, S.A.C.	SDNTK
ZEVALLOS GONZALES, Lupe Maritza	SDNTK
ZEVALLOS GONZALES, Milagros Angelina	SDNTK
AERO CONTINENTE (USA) INC.	SDNTK
CARGO AIRCRAFT LEASING CORP.	SDNTK
INTERNATIONAL PACIFIC TRADING, INC.	SDNTK
AL-HARAMAIN : AFGHANISTAN BRANCH	SDGT
AL-HARAMAIN : ALBANIA BRANCH	SDGT
AL-HARAMAIN : BANGLADESH BRANCH	SDGT
AL-HARAMAIN : ETHIOPIA BRANCH	SDGT
AL-HARAMAIN : THE NETHERLANDS BRANCH	SDGT
AL-AQIL, Aqeel Abdulaziz Aqeeil	SDGT
BARAKAT, Assad Ahmad	SDGT
CASA APOLLO	SDGT
BARAKAT IMPORT EXPORT LTDA	SDGT
DARRAJI, Kamel	SDGT
JAMMALI, Imed Ben Bechir Ben Hamda	SDGT
LOUBIRI, Habib Ben Ahmed	SDGT
TRABELSI, Chabaane Ben Mohamed	SDGT
KRUNIC, Savo	BALKANS
PEJCIC, Mile	BALKANS
PETRIC, Zoran	BALKANS
BOUT, Viktor Anatolijevitch	DRCONGO
RUPRAH, Sanjivan Singh	DRCONGO
ABBAS, Abdul Hussein	IRAQ2
AHMAD, Rasem	IRAQ2
AHMAD, Wallid Issa	IRAQ2
AL-AMIRI, Adnan Talib Hassim	IRAQ2
AL-ARABI TRADING COMPANY LIMITED	IRAQ2
AL-ATRUSH, Abd al-Wahhab Umar Mirza	IRAQ2
AL-AZAWI, Dafir	IRAQ2
AL-BAZZAZ, Hikmet Abdallah	IRAQ2
AL-DAJANI, Leila N.S.	IRAQ2
AL-DAJANI, Nadim S.	IRAQ2
AL-DAJANI, Sa'ad	IRAQ2
AL-HAMMADI, Hamid Yusif	IRAQ2
AL-HUWAYSH, Isam Rashid	IRAQ2
AL-JABBURI, Sadi Tuma Abbas	IRAQ2
AL-KHODAIR, Ahmad Hussein	IRAQ2
AL-MAJID, Hussein Kamel Hassan	IRAQ2
AL-MALIKI, Shabib Lazem	IRAQ2
AL-QASIR, Nazar Jumah Ali	IRAQ2
AL-RIDA, Karim Hasan	IRAQ2
AL-RUBA, Dr. Khadim	IRAQ2
AL-SAHHAF, Muhammad Said Kazim	IRAQ2
AL-ZIBARI, Arshad Muhammad Ahmad Muhammad	IRAQ2
ALAWI, Abdel-Salam Abdel-Rahman	IRAQ2
ALWAN, Allaidin Hussain	IRAQ2
AMD CO. LTD AGENCY	IRAQ2
ARAB PROJECTS COMPANY S.A. LTD.	IRAQ2
ATIA, Hachim K.	IRAQ2
DAGHIR, Ali Ashour	IRAQ2
DURAND PROPERTIES LIMITED	IRAQ2
FARAJ, Samal Majid	IRAQ2
FARTRADE HOLDINGS S.A.	IRAQ2
FATTAH, Jum'a Abdul	IRAQ2
HABIB, Mohammed Turki	IRAQ2
HELFORD DIRECTORS LIMITED	IRAQ2
JASIM, Latif Nusayyif	IRAQ2
JON, Hana Paul	IRAQ2
JUME'AN, George	IRAQ2
KARAGHULLY, Labeed A.	IRAQ2
KHALIL, Dr. Ahmad Murtada Ahmad	IRAQ2
MALIK, Assim Mohammed Rafiq Abdul	IRAQ2
MOHAMED, Abdul Kader Ibrahim	IRAQ2
MUBARAK, Umid Medhat	IRAQ2
NAMAN, Saalim	IRAQ2
OMRAN, Karim Dhaidas	IRAQ2
RZOOKI, Hanna	IRAQ2
SALIH, Abd al-Munim Ahmad	IRAQ2
T.M.G. ENGINEERING LIMITED	IRAQ2
TALL, Aktham	IRAQ2
TARIQ ABU SHANAB EST. FOR TRADE & COMMERCE	IRAQ2
TECHNOLOGY AND DEVELOPMENT GROUP LTD	IRAQ2
TIGRIS TRADING, INC.	IRAQ2
ZAHRAN, Yousuf	IRAQ2
ZAINAL, Akram	IRAQ2
KUNFUTH, Abbas Khalaf	IRAQ2
AL-TAMIMI, Muhannad Juma Y	IRAQ2
BLOTO INTERNATIONAL COMPANY	IRAQ2
MELFI MARINE CORPORATION S.A.	CUBA
AL-BUTHE, Soliman	SDGT
AL-HARAMAIN FOUNDATION : COMOROS ISLANDS	SDGT
ISLAMIC AFRICAN RELIEF AGENCY	SDGT
SULAIMAN, Mohammed Ibrahim	SDGT
MAKKI, Jaffar Ahmad Abdullah	SDGT
ABBAKAR MUHAMAD, Abdul Aziz	SDGT
AL-SUDANI, Khalid Ahmad Jumah	SDGT
BUISIR, Ibrahim	SDGT
HERNANDEZ ZEA, Luis Antonio	SDNT
ACCIRENT S.A.	SDNT
AEROCOMERCIAL ALAS DE COLOMBIA LTDA.	SDNT
AEROVIAS ATLANTICO LTDA.	SDNT
ASOCIACION TURISTICA INTERNACIONAL S.C.S.	SDNT
CIA. CONSTRUCTORA Y COMERCIALIZADORA DEL SUR LTDA.	SDNT
DESARROLLOS AGROINDUSTRIALES S.A.	SDNT
GREEN ISLAND S.A.	SDNT
INTERCONTINENTAL DE FINANCIACION AEREA  S.A.	SDNT
INVERSIONES Y COMERCIALIZADORA INCOM LTDA.	SDNT
LARGO LEASING LTD.	SDNT
TRANS PACIFIC WORLD LEASING LIMITED	SDNT
VELEZ RENGIFO, Piedad	SDNT
ARCE JARAMILLO, Melba Rosa	SDNT
ISLAMIC STATE OF IRAQ AND THE LEVANT	FTO] [SDGT
SERCUBA	CUBA
LABRA AVILES, Jesus Abraham	SDNTK
HIGUERA GUERRERO, Gilberto	SDNTK
PEREZ PASUENGO, Efrain	SDNTK
AURELIANO FELIX, Jorge	SDNTK
YANEZ GUERRERO, Rigoberto	SDNTK
MARTINEZ DUARTE, Armando	SDNTK
AL-FAQIH, Saad Rashed Mohammad	SDGT
BATARJEE, Adel Abdul Jalil Ibrahim	SDGT
SERB DEMOCRATIC PARTY	BALKANS
ZDRAVO	BALKANS
KOMOTKO	BALKANS
BRALO, Miroslav	BALKANS
DJORDJEVIC, Vlastimir	BALKANS
LAZAREVIC, Vladimir	BALKANS
LUKIC, Sreten	BALKANS
MOVEMENT FOR ISLAMIC REFORM IN ARABIA	SDGT
AL-FADHLI, Muhsin	SDGT
RAMCHARAN LTD	SDNTK
RAMCHARAN BROTHERS LTD	SDNTK
CARIBBEAN SHOWPLACE LTD	SDNTK
CARIBBEAN BEACH PARK	SDNTK
MOHAMMAD, Haji Baz	SDNTK
SHALISH, Zuhayr	IRAQ2
SHALISH, Asif	IRAQ2
SES INTERNATIONAL CORP	IRAQ2
AHMAD, Muhammad Yunis	IRAQ2
AL-HIYARI, Bilal Mansur	SDGT
RUSDAN, Abu	SDGT
SUMARSONO, Aris	SDGT
AL-TIKRITI, Yasir Sabawi Ibrahim Hasan	IRAQ2
AL-TIKRITI, Omar Sabawi Ibrahim Hasan	IRAQ2
AL-TIKRITI, Ayman Sabawi Ibrahim Hasan	IRAQ2
AL-TIKRITI, Ibrahim Sabawi Ibrahim Hasan	IRAQ2
ELEHSSAN	SDGT
ISLAMIC JIHAD GROUP	FTO] [SDGT
ARRIOLA MARQUEZ ORGANIZATION	SDNTK
ARRIOLA MARQUEZ, Miguel Angel	SDNTK
ARRIOLA MARQUEZ, Oscar Arturo	SDNTK
WONG, Moon Chi	SDNTK
GAXIOLA MEDINA, Rigoberto	SDNTK
DIODATO DEL GALLO, Marco Marino	SDNTK
KOREA MINING DEVELOPMENT TRADING CORPORATION	NPWMD] [DPRK2
TANCHON COMMERCIAL BANK	NPWMD
KOREA RYONBONG GENERAL CORPORATION	NPWMD
AEROSPACE INDUSTRIES ORGANIZATION	NPWMD] [IFSR] [IRAN-CON-ARMS-EO
SHAHID HEMMAT INDUSTRIAL GROUP	NPWMD] [IFSR
SHAHID BAKERI INDUSTRIAL GROUP	NPWMD] [IFSR
SCIENTIFIC STUDIES AND RESEARCH CENTER	NPWMD
AL-TIKRITI, Bashar Sabawi Ibrahim Hasan	IRAQ2
AL-TIKRITI, Sa'd Sabawi Ibrahim Hasan	IRAQ2
EL BOUHALI, Ahmed	SDGT
BOUGHANEMI, Faycal	SDGT
LAAGOUB, Abdelkader	SDGT
SERVICIOS ADMINISTRATIVOS Y DE ORGANIZACION, S.C.	SDNTK
KONTROLES ELECTRONICOS DE BAJA CALIFORNIA, S.A. DE C.V.	SDNTK
COMERCIALIZADORA AMIA, S.A. DE C.V.	SDNTK
MELGOZA TORRES, Martin	SDNTK
ALTAMIRANO LOPEZ, Hector	SDNTK
SOTO GIL, Yolanda Esthela	SDNTK
MARTINEZ CASAS, Carlos Mario	SDNTK
TAPIA ORTEGA, Abigail	SDNTK
LOPEZ POBLANO, Beatriz Raquel	SDNTK
CARRERA YLLADES, Marisela	SDNTK
PEREZ CASTANO, Mario Alberto	SDNTK
HERNANDEZ MORENO, Arturo	SDNTK
ARRIOLA MARQUEZ, Edgar Fernando	SDNTK
ARRIOLA MARQUEZ, Luis Raul	SDNTK
INDIO VITORIO S. DE P.R. DE R.L. DE C.V.	SDNTK
CHIHUAHUA FOODS S.A. DE C.V.	SDNTK
CORRALES SAN IGNACIO S.P.R. DE R.L. DE C.V.	SDNTK
CAMBIOS PALMILLA S.A. DE C.V.	SDNTK
GASOLINERAS SAN FERNANDO S.A. DE C.V.	SDNTK
INMOBILIARIA EL PRESON S.A. DE C.V.	SDNTK
INMOBILIARIA EL ESCORPION DEL NORTE S.A. DE C.V.	SDNTK
DEL NORTES CARNES FINAS SAN IGNACIO S.A. DE C.V.	SDNTK
AUTO EXPRESS DORADOS S.A. DE C.V.	SDNTK
LICON MUNOZ, Jorge Arturo	SDNTK
CARRASCO MIRANDA, Willebaldo	SDNTK
ARREOLA GOMEZ, Guadalupe Armando	SDNTK
ARRIOLA LUNA, Paola	SDNTK
MATANGA, Tandabantu Godwin	GLOMAG
SALEH, Dr. Abdul Latif	SDGT
AL-SIBA'I, Hani Muhammad Yusuf	SDGT
AHMAD, Zaki Izzat Zaki	SDGT
ABD AL-RAHMAN, Abdullah Muhammad Rajab	SDGT
AL-ISLAMBULI, Muhammad Ahmad Shawqi	SDGT
MUSTAFA BAKRI, Ali Sa'd Muhammad	SDGT
HESONG TRADING CORPORATION	NPWMD
TOSONG TECHNOLOGY TRADING CORPORATION	NPWMD
KOREA COMPLEX EQUIPMENT IMPORT CORPORATION	NPWMD
KOREA KWANGSONG TRADING CORPORATION	NPWMD
KOREA PUGANG TRADING CORPORATION	NPWMD
KOREA RYONGWANG TRADING CORPORATION	NPWMD
KOREA INTERNATIONAL CHEMICAL JOINT VENTURE COMPANY	NPWMD
KOREA RYONHA MACHINERY JOINT VENTURE CORPORATION	NPWMD
UDOMDET, Ronnayut	SDNTK
CHARIAPAPORN, Hiran	SDNTK
JUNTARAPRAPORN, Aping	SDNTK
PHUANGPHET, Suwit	SDNTK
JANPRAPAPORN, Arin	SDNTK
KRADUMPORN, Somboon	SDNTK
KRADUMPORN, Varee	SDNTK
CHAIWORASIN, Wimonsi	SDNTK
CHAIWORASIN, Wilai	SDNTK
PICHAYOS, Winai	SDNTK
CHAIJAMROONPHAN, Warin	SDNTK
NICE FANTASY GARMENT COMPANY LTD.	SDNTK
V.R. FRUIT COMPANY	SDNTK
SIAM NICE COMPANY LTD.	SDNTK
SCORE COMMERCIAL COMPANY LTD.	SDNTK
RUNGRIN COMPANY LTD.	SDNTK
RATTANA VICHAI COMPANY LTD.	SDNTK
PROGRESS SURAWEE COMPANY LTD.	SDNTK
PLUS TECH AUTO SUPPLY COMPANY LTD.	SDNTK
PLOYDAENG JEWELRY SHOP	SDNTK
MAESAI K.D.P. COMPANY LTD.	SDNTK
KRADUMPORN IMPORT EXPORT COMPANY LTD.	SDNTK
HATKAEW COMPANY LTD.	SDNTK
GREEN CAR RENT LIMITED PARTNERSHIP	SDNTK
BANGKOK SILK FLOWER COMPANY LTD.	SDNTK
BANGKOK ARTI-FLORA DESIGN LIMITED PARTNERSHIP	SDNTK
A-TEAM CHEMICALS COMPANY LTD.	SDNTK
QUINTERO SANCLEMENTE, Ramon Alberto	SDNT
SAHIRON, Radulan	SDGT
HAPILON, Isnilon Totoni	SDGT
RASHID, Ata Abdoulaziz	SDGT
HUSSEIN, Mazen Ali	SDGT
AHMAD, Farhad Kanabi	SDGT
YOUSEF, Rafik Mohamad	SDGT
IZZAT, Dieman Abdulkadir	SDGT
KHALIL, Ibrahim Mohamed	SDGT
AL-FAQIH, Abd al-Rahman	SDGT
ABD'RABBAH, Ghuma	SDGT
KHALED, Abdulbaqi Mohammed	SDGT
NASUF, Tahir	SDGT
BENHAMMEDI, Mohammed	SDGT
SARA PROPERTIES LIMITED	SDGT
MEADOWBROOK INVESTMENTS LIMITED	SDGT
OZLAM PROPERTIES LIMITED	SDGT
SANABEL RELIEF AGENCY LIMITED	SDGT
HILAL, Musa	DARFUR
AL MANAR TV	SDGT
LEBANESE MEDIA GROUP	SDGT
AL NOUR RADIO	SDGT
BADRI, Gabril Abdul Kareem	DARFUR
BA'ASYIR, Abu Bakar	SDGT
GUNAWAN, Gun Gun Rusman	SDGT
RIFKI, Taufik	SDGT
ANSHORI, Abdullah	SDGT
KOHAS AG	NPWMD
STEIGER, Jakob	NPWMD
EL HASSAN, Gaffar Mohmed	DARFUR
ZAHHAR, Mahmoud Khaled	SDGT] [NS-PLC
HAMMAD, Fathi Ahmad Mohammad	SDGT] [NS-PLC
LIMMT ECONOMIC AND TRADE COMPANY, LTD.	NPWMD] [IFSR
BEIJING ALITE TECHNOLOGIES CO., LTD.	NPWMD] [IFSR
CHINA NATIONAL PRECISION MACHINERY IMPORT/EXPORT CORPORATION	NPWMD] [IFSR
NAWAY, Haji Ali	SDNTK
AMEZCUA CONTRERAS ORGANIZATION	SDNTK
JAMIL GEORGES, Fahd	SDNTK
IBRAHIM, Dawood	SDNTK] [SDGT
DAWOOD IBRAHIM ORGANIZATION	SDNTK
LUKASHENKA, Alyaksandr Ryhorovich	BELARUS
HALAVANAU, Viktar Hryhoryavich	BELARUS
ZIMOUSKY, Aliaksandr Leanidavich	BELARUS
SANAM INDUSTRIAL GROUP	NPWMD] [IFSR
YA MAHDI INDUSTRIES GROUP	NPWMD] [IFSR
SUKHARENKA, Stiapan Mikalayevich	BELARUS
PAULICHENKA, Dzmitry Valeryevich	BELARUS
SHEIMAN, Viktar Uladzimiravich	BELARUS
YARMOSHINA, Lidziya Mihaulauna	BELARUS
PIATKEVICH, Natallia Uladzimirauna	BELARUS
LUKASHENKA, Viktar Aliaksandravich	BELARUS
NAUMAU, Uladzimir Uladzimiravich	BELARUS
AL-MUJIL, Abd Al Hamid Sulaiman Muhammed	SDGT
'ABD AL-RAZZIQ, Abu Sufian al-Salamabi Muhammed Ahmed	SDGT
NETHERLANDS CARIBBEAN BANK N.V.	CUBA
ISLAMIC RESISTANCE SUPPORT ORGANIZATION	SDGT
YOUSSER COMPANY FOR FINANCE AND INVESTMENT	SDGT
BAYT AL-MAL	SDGT
AL-SHAMI, Husayn	SDGT
PLAYA MAR S.A. DE C.V.	SDNTK
INMOBILIARIA ESPARTA S.A. DE C.V.	SDNTK
INMOBILIARIA LA PROVINCIA S.A. DE C.V.	SDNTK
INMOBILIARIA ESTADO 29 S.A. DE C.V.	SDNTK
INMOBILIARIA TIJUANA COSTA S.A. DE C.V.	SDNTK
HERNANDEZ SOMERO, Urbano	SDNTK
URIBE URIBE, Miguel Angel	SDNTK
JIMENEZ PEREZ, Jose Julian Bruno	SDNTK
PELAYO MENDOZA, Franco Arturo	SDNTK
GOMEZ BUSTAMANTE, Wilmer de Jesus	SDNT
GIRALDO FRANCO, Juan Carlos	SDNT
ROJAS FRANCO, Jaime	SDNT
CANO ALZATE, Yolanda Sofia	SDNT
PATINO RESTREPO, Carlos Arturo	SDNT
GOMEZ BUSTAMANTE, Luis Alfonso	SDNT
CANO CORREA, Jhon Eidelber	SDNT
INVERSIONES MACARNIC PATINO Y CIA S.C.S.	SDNT
COMERCIALIZADORA DE CAFE DEL OCCIDENTE CODECAFE LTDA.	SDNT
GOMEZ MARIN LTDA.	SDNT
GAVIOTAS LTDA.	SDNT
CANO AGUDELO S EN C	SDNT
AHMAD, Najmuddin Faraj	SDGT
AL-ALI, Hamid	SDGT
AL-JALAMAH, Jaber	SDGT
AL-BATHALI, Mubarak Mushakhas Sanad	SDGT
KOREA HYOKSIN TRADING CORPORATION	NPWMD
POPOV, Dimitri Igorevich	DRCONGO
MANDRO, Khawa Panga	DRCONGO
MPANO, Douglas	DRCONGO
NKUNDA, Laurent	DRCONGO
MURWANASHYAKA, Ignace	DRCONGO
BARAKAT, Hatim Ahmad	SDGT
BARAKAT, Hamzi Ahmad	SDGT
FAYAD, Sobhi Mahmoud	SDGT
FAYAD, Saleh Mahmoud	SDGT
CASA HAMZE	SDGT
ABDALLAH, Muhammad Yusif	SDGT
OMAIRI, Farouk	SDGT
TARABAIN CHAMAS, Mohamad	SDGT
BARAKAT, Mohammad Fayez	SDGT
KAZAN, Ali Muhammad	SDGT
GALERIA PAGE	SDGT
JIHAD AL-BINA	SDGT
AL GHABRA, Mohammed	SDGT
CARGO FREIGHT INTERNATIONAL	DRCONGO
COMPAGNIE AERIENNE DES GRANDS LACS	DRCONGO
GREAT LAKES BUSINESS COMPANY	DRCONGO
KALAYE ELECTRIC COMPANY	NPWMD] [IFSR
HIGHER INSTITUTE OF APPLIED SCIENCE AND TECHNOLOGY	NPWMD
ELECTRONICS INSTITUTE	NPWMD
NATIONAL STANDARDS AND CALIBRATION LABORATORY	NPWMD
DOCKRAT, Farhad Ahmed	SDGT
DOCKRAT, Junaid Ismail	SDGT
SNIPER AFRICA	SDGT
MIKLASHEVICH, Petr Petrovich	BELARUS
PODOBED, Yury Nikolaevich	BELARUS
SLIZHEVSKY, Oleg Leonidovich	BELARUS
RADKOV, Aleksandr Mikhailovich	BELARUS
RUSAKEVICH, Vladimir Vasilyevich	BELARUS
SIVAKOV, Yury	BELARUS
BUTEMBO AIRLINES	DRCONGO
CONGOCOM TRADING HOUSE	DRCONGO
MACHANGA LTD.	DRCONGO
UGANDA COMMERCIAL IMPEX	DRCONGO
OZIA MAZIO, Dieudonne	DRCONGO
DEFENSE INDUSTRIES ORGANIZATION	NPWMD] [IFSR] [IRAN-CON-ARMS-EO
HARUN, Ahmad Muhammed	DARFUR
AUF, Awad Ibn	DARFUR
MUSONI, Straton	DRCONGO
AL-DIBISKI, Nur Al-Din	SDGT
AZIZAH, Sa'id Yusif Ali Abu	SDGT
AL-SAYYID, 'Ali Sulayman Mas'ud 'Abd	SDGT
TORRES FELIX, Javier	SDNTK
ARAUJO LAVEAGA, Carmen Amelia	SDNTK
BUENO GARCIA, Santos	SDNTK
ZAMBADA NIEBLA, Modesta	SDNTK
ZAMBADA NIEBLA, Monica del Rosario	SDNTK
ZAMBADA NIEBLA, Midiam Patricia	SDNTK
ZAMBADA NIEBLA, Maria Teresa	SDNTK
NIEBLA CORDOZA, Rosario	SDNTK
ROSARIO NIEBLA CARDOZA A. EN P.	SDNTK
ESTANCIA INFANTIL NINO FELIZ S.C.	SDNTK
ESTABLO PUERTO RICO S.A. DE C.V.	SDNTK
JAMARO CONSTRUCTORES S.A. DE C.V.	SDNTK
NUEVA INDUSTRIA DE GANADEROS DE CULIACAN S.A. DE C.V.	SDNTK
BANK SADERAT IRAN	IRAN] [SDGT] [IFSR
AZZA AIR TRANSPORT COMPANY LTD.	DARFUR
FARAYAND TECHNIQUE	NPWMD] [IFSR
AL-DULAYMI, Hasan Hashim Khalaf	IRAQ2
AL-TIKRITI, Ahmed Watban Ibrahim Hasan	IRAQ2
AL-AHMAD, Ahmad Muhammad Yunis	IRAQ2
AL-AHMAD, Sa'ad Muhammad Yunis	IRAQ2
AL-AZAWI, Hatem Hamdan	IRAQ2
AL-DURI, Thabet	IRAQ2
AL-RAWI, Fawzi Mutlaq	SDGT
CAZAREZ SALAZAR, Victor Emilio	SDNTK
PAREDES CORDOVA, Jorge Mario	SDNTK
KHAN, Shahbaz	SDNTK
ALIZAI, Haji Azizullah	SDNTK
BARTH, Frederik Heinz	SDNTK
GULF CARTEL	SDNTK] [FTO] [SDGT] [ILLICIT-DRUGS-EO14059
FAJR INDUSTRIES GROUP	NPWMD] [IFSR
MIZAN MACHINE MANUFACTURING GROUP	NPWMD] [IFSR
ISLAMIC REVOLUTIONARY GUARD CORPS	FTO] [SDGT] [NPWMD] [IRGC] [IFSR] [IRAN-HR] [HRIT-IR] [ELECTION-EO13848
MINISTRY OF DEFENSE AND ARMED FORCES LOGISTICS	SDGT] [NPWMD] [IFSR] [IRAN-CON-ARMS-EO] [RUSSIA-EO14024
SANTANILLA BOTACHE, Miguel	SDGT
AL-SALAH SOCIETY	SDGT
AL-KURD, Ahmad Harb	SDGT
MARTYRS FOUNDATION	SDGT] [IFSR
MARTYRS FOUNDATION IN LEBANON	SDGT
PALESTINIAN MARTYRS FOUNDATION	SDGT
GOODWILL CHARITABLE ORGANIZATION, INC.	SDGT
ALIQ, Qasim	SDGT
AL-SHAMI, Ahmad	SDGT
AL-QARD AL-HASSAN ASSOCIATION	SDGT
FATAH AL-ISLAM	SDGT
